ident,iata_code,name,type,latitude_deg,longitude_deg,elevation_ft
06AL,,Brown Stagefield Army Heliport,heliport,31.388399124145508,-85.97239685058594,415.0
06AR,,Bondair Airport,small_airport,35.54449844360352,-92.18489837646484,499.0
06AZ,,Mercy Gilbert Medical Center Heliport,heliport,33.288443,-111.752236,1280.0
06B,,Lucky Landing Marina and Seaplane Base,seaplane_base,44.907001,-68.805,115.0
06CA,,SCE Solar I Heliport,heliport,34.868942,-116.832024,1942.0
06CL,,ABC7-TV Heliport,heliport,34.15732,-118.2888,520.0
06CO,,Jecan Airport,small_airport,37.385754,-103.691482,5100.0
06CT,,Day Kimball Healthcare Heliport,heliport,41.906843,-71.912765,295.0
06FA,,William P Gwinn Airport,small_airport,26.90839958190918,-80.32890319824219,28.0
06FD,,Grass Roots Airpark,small_airport,28.641700744628903,-81.88500213623047,105.0
06FL,,Morton Plant Hospital Heliport,heliport,27.953527,-82.806222,3.0
06GA,,Smith Heliport,heliport,33.75339889526367,-84.16210174560547,1065.0
06I,,Patoka Reservoir Landing Area Seaplane Base,seaplane_base,38.43339920043945,-86.69110107421875,536.0
06IA,,Rich Field,small_airport,41.841400146484375,-91.83429718017578,880.0
06ID,,Larkin Airport,small_airport,43.46269989013672,-116.35900115966795,2750.0
06IL,,Humm Airport,small_airport,41.5994987487793,-88.86990356445312,708.0
06IS,,Sinele Strip,small_airport,40.5463981628418,-91.27429962158205,695.0
06KS,,Riverside Hospital Airlift Heliport,heliport,37.69580078125,-97.37249755859376,1332.0
06LA,,Panther Helicopters Inc Heliport,heliport,29.84606,-90.03216,
06LS,,Hood Container Heliport,heliport,30.707899,-91.320198,85.0
06MA,,The Barn Heliport,heliport,42.69060134887695,-71.60900115966797,210.0
06MD,,Johns Hopkins Bayview Hospital Heliport,heliport,39.291401,-76.546303,132.0
06ME,,Barker Heliport,heliport,44.415247,-70.844275,649.0
06MI,,Henry Ford Jackson Hospital Heliport,heliport,42.251025,-84.391319,978.0
06MO,,Noahs Ark Airport,small_airport,39.23059844970703,-94.8043975830078,755.0
06MT,,Torgerson Airport,small_airport,48.558696,-112.117095,3541.0
06N,,Randall Airport,small_airport,41.431999,-74.391602,523.0
06NC,,Tailwinds Airport,small_airport,34.82749938964844,-78.9302978515625,163.0
06ND,,Fitterer's Strip,small_airport,46.7489013671875,-101.66899871826172,2180.0
06NE,,St Marys Hospital Heliport,heliport,40.68000030517578,-95.86170196533205,1015.0
06NH,,Cole Farm Airport,small_airport,42.92839813232422,-70.97309875488281,160.0
06NV,,Silver Creek Airport,small_airport,39.098333,-114.150277,5556.0
06NY,,Murphy Field,small_airport,42.836797,-76.437614,1100.0
06O1,,Saint Elizabeth Medical Center Heliport,heliport,41.11479949951172,-80.65699768066406,1020.0
06OH,,Hal Joy Airfield,small_airport,41.50979995727539,-80.59120178222656,1160.0
06OI,,Green Acres Airport,small_airport,39.73479843139648,-84.3822021484375,915.0
06OK,,Albert Lodge Heliport,heliport,36.54169845581055,-94.83360290527344,900.0
06OR,,Hayden Mountain Airport,small_airport,45.4650993347168,-123.08000183105467,850.0
06PA,,Freefall Oz Airport,small_airport,41.995792,-78.288152,1440.0
06PN,,Schiavoni Heliport,heliport,40.382733,-76.772533,727.0
06PS,,Cherokee Island Castle Heliport,closed,40.402302,-79.921303,760.0
06TA,,Glaser Field,small_airport,30.90850067138672,-97.1168975830078,480.0
06TE,,Ainsworth Airport,small_airport,30.312700271606445,-95.0269012451172,129.0
06TN,,Hunter Airport,small_airport,35.696962,-86.957767,640.0
06TT,,6 Mile Airpark,small_airport,30.860024,-100.201996,2165.0
06TX,,Diamond N Ranch Airport,small_airport,30.057919,-95.812489,215.0
06VA,,Mount Horeb Field,small_airport,38.249000549316406,-78.85530090332031,1160.0
06WA,,N A Degerstrom Yard Heliport,heliport,47.68629837036133,-117.197998046875,2013.0
06WN,,Western Airpark,small_airport,46.92499923706055,-122.5530014038086,394.0
06XA,,J & W Windy Hill Airport,small_airport,33.445914,-96.57079,784.0
06XS,,Campbell Field,small_airport,33.322933,-97.045019,546.0
06Y,,Herman Municipal Airport,small_airport,45.83000183105469,-96.1605987548828,1068.0
07AA,,Pan Lake Strip Airport,small_airport,61.695964,-149.954903,357.0
07AL,,Tac X Stagefield Army Heliport,heliport,31.122954,-85.98028,132.0
07AN,,Bro Majors Airfield,small_airport,62.825556,-149.910807,1408.0
07AR,,Morrilton Airport,small_airport,35.194339,-92.802473,300.0
07B,,Blue Hill Airport,small_airport,44.448001861572266,-68.5697021484375,360.0
07CL,,Richvale Airport,small_airport,39.49769973754883,-121.77100372314452,100.0
07CO,,Comanche Creek Airport,small_airport,39.26359939575195,-104.427001953125,6620.0
07FA,OCA,Ocean Reef Club Airport,medium_airport,25.325399,-80.274803,8.0
07GA,,Alcovy Airport,small_airport,33.674263,-83.764637,750.0
07GE,,Pope Pate Field,small_airport,31.555662,-83.27849,335.0
07I,,Lake Monroe Seaplane Base,seaplane_base,39.05870056152344,-86.44609832763672,538.0
07IA,,Hoskins Landing,small_airport,40.647888,-95.02135,971.0
07II,,St Vincent Jennings Hospital Heliport,heliport,39.01060104370117,-85.64080047607422,740.0
07IN,,Gray Airport,small_airport,39.57369995117188,-85.91390228271484,750.0
07K,,Central City Municipal - Larry Reineke Field,small_airport,41.1125984192,-98.0516967773,1717.0
07KS,,Heape Field,small_airport,37.73419952392578,-96.93669891357422,1321.0
07KY,,Blue Lick Airport,small_airport,38.08060073852539,-85.69329833984375,532.0
07LS,,Louisiana State Police Troop F Heliport,heliport,32.51825,-91.989093,80.0
07MA,,West Pond Heliport,heliport,41.91699981689453,-70.70950317382812,149.0
07MD,,Baugher's Orchard Airport,small_airport,39.60829925537109,-77.0519027709961,700.0
07ME,,Westbrook Heliport,heliport,43.73830032348633,-70.33920288085938,250.0
07MI,,Scott Airstrip,closed,43.864178,-85.025411,1065.0
07MN,,Dairyview Airport,small_airport,44.05500030517578,-95.90950012207033,1680.0
07MO,,Lake Sexton Airport,small_airport,38.655553,-93.624458,880.0
07MT,,Glasgow Industrial Airport,small_airport,48.421101,-106.528,2762.0
07N,,Bermudian Valley Airpark,small_airport,40.0168,-77.003899,470.0
07NC,,Hawks Meadow Airport,small_airport,34.83319854736328,-80.7511978149414,625.0
07NH,,Diving Rock Seaplane Base,seaplane_base,43.17559814453125,-72.06390380859375,1404.0
07NJ,,Hackensack UMC Palisades Heliport,heliport,40.793666,-73.994863,10.0
07NV,,Border Line Farm Airport,small_airport,39.102239,-114.053472,5120.0
07NY,,Mmc Heliport,heliport,42.66640090942383,-74.76499938964844,1320.0
07OK,,Pleasant Valley Airport,small_airport,34.633399963378906,-99.03369903564452,1322.0
07OR,,Bruce's Airport,small_airport,45.42179870605469,-122.62000274658205,250.0
07PN,,Folmar Airport,small_airport,40.998889,-78.125278,1690.0
07PR,,Advanced Public Health of Isabela Heliport,heliport,18.489403,-67.026333,289.0
07TA,,Salaika Aviation Airport,small_airport,29.240519,-95.344658,30.0
07TE,,Naval Auxiliary Air Station Cuddihy Field,closed,27.721288,-97.51217,39.0
07TS,,Cross-Country Estates Airport,small_airport,30.625381,-97.571425,690.0
07TX,,Pecks Heliport,heliport,33.20998,-96.46039,660.0
07UT,,E Northrop Grumman Airport,small_airport,41.716667,-112.447222,4480.0
07VA,,Alpha Hotel Airport,small_airport,36.81959915161133,-78.78309631347656,350.0
07VT,,Meadow STOLport,small_airport,44.44720077514648,-72.91470336914062,801.0
07WA,,Multicare Deaconess Hospital Heliport,heliport,47.651637,-117.424477,2110.0
07WY,,Stallions Airport,small_airport,44.960084,-106.105925,4074.0
07XA,,Luecke Heliport,heliport,29.906488,-97.214397,451.0
07XS,,Allen Ponderosa Heliport,heliport,32.542198181152344,-97.3917007446289,840.0
07Y,,Hill City-Quadna Mountain Airport,small_airport,46.95550155639648,-93.5969009399414,1289.0
08AK,,Fisher Airport,small_airport,61.568743,-149.725757,200.0
08AL,,Little Lagoon Seaplane Base,seaplane_base,30.243717,-87.754678,8.0
08AN,,Base Camp Airstrip,small_airport,61.704295,-149.212506,892.0
08AZ,,Mesa Police Heliport,heliport,33.417669,-111.838835,1240.0
08B,,Merrymeeting Field,small_airport,44.0,-69.88710021972656,65.0
08CA,,PG&E Placerville Service Center Heliport,heliport,38.695211,-120.826086,1810.0
08CL,,Kistler Ranch Airport,small_airport,37.858272,-120.552079,1025.0
08CN,,Tulare Motor Sports #1 Heliport,heliport,36.172031,-119.306181,270.0
08CO,,Terra Firma Airport,small_airport,38.73249816894531,-104.04100036621094,5600.0
08CT,,Seavair's Landing Seaplane Base,seaplane_base,41.89599990844727,-73.09310150146484,881.0
08F,,City of Coalgate Airport,small_airport,34.53179931640625,-96.23310089111328,615.0
08FA,,Duda Airstrip,small_airport,26.57979965209961,-81.48370361328125,35.0
08FD,,Sunniland Ranch Airport,small_airport,27.363100051879883,-80.77279663085938,65.0
08FL,,J. H. Hendrie Farms Airport,small_airport,27.08449935913086,-81.32869720458984,103.0
08G,,Salt Fork Lodge Heliport,closed,40.110901,-81.526199,960.0
08GA,,Sapelo Island Airport,small_airport,31.425800323486328,-81.28589630126953,12.0
08GE,,Hyundai Motor Group Metaplant America Heliport,heliport,32.169936,-81.453836,76.0
08ID,,Symms Airport,small_airport,43.56930160522461,-116.7770004272461,2680.0
08II,,Parkview Lagrange Hospital Heliport,heliport,41.645085,-85.426386,943.0
08IN,,Winona Lake Seaplane Base,seaplane_base,41.223056,-85.830556,812.0
08IS,,Hemmer RLA Restricted Landing Area,small_airport,37.9777984619,-89.20290374759999,400.0
08KS,,Alderson Airport,small_airport,39.034698486328125,-97.58000183105467,1250.0
08KT,,Deaconess Union County Hospital Heliport,heliport,37.628414,-87.946994,435.0
08KY,,Boss Airport,small_airport,36.972599029541016,-84.6260986328125,820.0
08LA,,Air Oil Inc Nr 2 Heliport,heliport,29.952999114990234,-90.18260192871094,4.0
08LL,,Sauer Airport,small_airport,41.074423,-88.488693,665.0
08LS,,Aeleron Airport,small_airport,30.40829,-92.033444,51.0
08MA,,Wormid Airport,small_airport,42.29399871826172,-71.49620056152344,360.0
08MD,,UM Saint Joseph Medical Center Heliport,heliport,39.388411,-76.610815,470.0
08ME,,Lindbergh Airport,small_airport,44.81539,-70.34851,554.0
08MI,,Sparrow Hospital Heliport,heliport,42.734474,-84.536046,1019.0
08MN,,Christenson Point Seaplane Base,seaplane_base,47.66939926147461,-93.0543975830078,1372.0
08MO,,Twin Oaks Airport,small_airport,37.395599,-94.283798,955.0
08MS,,Midsouth Airpark,small_airport,34.661506,-89.869628,345.0
08MT,,Matovich Airport,small_airport,47.065679,-108.809624,3450.0
08N,,Keller Brothers Airport,small_airport,40.291801,-76.328796,550.0
08NC,,Whiteheart Farm Airport,small_airport,36.06760025024414,-80.4655990600586,750.0
08ND,,Brecht Strip,small_airport,47.32310104370117,-102.0979995727539,1990.0
08NE,,Laurel Municipal Airport,small_airport,42.430484,-97.078731,1467.0
08NH,,Memorial Hospital Heliport,heliport,44.0612983704,-71.1358032227,574.0
08NJ,,St Barnabas Medical Center Heliport,heliport,40.76259994506836,-74.30400085449219,429.0
08NR,,Bell Mountain Airport,small_airport,35.217541,-82.426,2150.0
08NY,,Md1 Airport,small_airport,41.36809921264648,-74.50559997558594,650.0
08OH,,Kenley Airport,small_airport,41.29169845581055,-80.5636978149414,1230.0
08OK,,Parks Airport,small_airport,34.93149948120117,-95.25830078125,635.0
08OL,,Broken B Airport,small_airport,35.408087,-98.605477,1518.0
08OR,,Saxon Sycan Airport,small_airport,42.838,-121.11509,4990.0
08PA,,Pocono Raceway Heliport,heliport,41.055358,-75.512039,1812.0
08PN,,Thomson Heliport,heliport,40.0458984375,-76.28079986572266,310.0
08R,,Richmond Airport,small_airport,41.489498,-71.620598,130.0
08SD,,Douglas County Memorial Hospital Heliport,heliport,43.325923,-98.345152,1523.0
08TA,,Rancho Del Lago Heliport,closed,29.97842,-98.258418,1208.0
08TN,,PTC Airport,small_airport,35.298914,-86.474357,820.0
08TT,,LZ Tango Charlie Airport,small_airport,30.308803,-99.022228,2054.0
08TX,,Cross Wind Airport,small_airport,32.85789,-97.744303,1040.0
08U,,Stevens-Crosby Airport,small_airport,41.515701,-115.860001,6397.0
08UT,,Pinelodge Runway,small_airport,38.335017,-109.135176,7175.0
08VA,,Springwood Airstrip,small_airport,37.55400085449219,-79.74980163574219,1000.0
08XA,,Knolle Ranch Airport,small_airport,30.479253,-96.504031,280.0
08XS,,Peterson Airport,small_airport,29.10810089111328,-95.77749633789062,45.0
09AA,,Sheldon Chalet Heliport,heliport,62.969888,-150.75375,5742.0
09AK,,West Beaver Airport,small_airport,61.589361,-149.847333,228.0
09AL,,Greene County Hospital & Nursing Home Heliport,heliport,32.842385,-87.890523,218.0
09AR,,BHMC-Magnolia Heliport,heliport,33.273914,-93.239785,310.0
09AZ,,Stronghold Airport,small_airport,31.924848,-110.040007,4970.0
09CA,,Mee Memorial Hospital Heliport,heliport,36.205514,-121.132541,320.0
09CL,,Alta Sierra Airport,small_airport,39.113800048828125,-121.05699920654295,2275.0
09CN,,Tulare Motor Sports #2 Heliport,heliport,36.182556,-119.313572,272.0
09CO,,Cottonwood Field,small_airport,38.055275,-103.650769,4180.0
09FA,,Placid Lakes Airport,small_airport,27.2456,-81.413345,130.0
09FD,,Cheryl-Lane Landings Airport,small_airport,28.67110061645508,-82.0873031616211,71.0
09FL,,Hard Rock Stadium West Heliport,heliport,25.960056,-80.241806,7.0
09GA,,Sunbelt Strip,small_airport,31.120995,-83.67063,230.0
09I,,International Falls Seaplane Base,seaplane_base,48.60580062866211,-93.37079620361328,1110.0
09IA,,Skydive Iowa Airport,small_airport,41.745441,-92.411547,820.0
09ID,,Taylor Ranch Landing Area Airport,small_airport,45.10390090942383,-114.8550033569336,3835.0
09II,,Gibbons Field,small_airport,38.44729995727539,-86.44499969482422,880.0
09IN,,Gordon Airport,small_airport,41.123265,-85.42496,850.0
09IS,,Swedish American Heliport,heliport,42.26499938964844,-89.07430267333984,874.0
09KS,,Coffman Airport,small_airport,38.70700073242188,-95.13829803466795,970.0
09KY,,Baptist Hospital East Heliport,heliport,38.23899841308594,-85.63939666748047,531.0
09LA,,Era Helicopters Fourchon Helibase Heliport,heliport,29.126972,-90.206659,2.0
09LL,,Pine Hill Airport,small_airport,42.46810150146485,-88.74320220947266,1000.0
09LS,,West Feliciana Sheriff's Office Heliport,heliport,30.82439994812012,-91.38459777832033,181.0
09MA,,Kallander Field,small_airport,42.304298400878906,-71.50589752197266,403.0
09MD,,Fly Deep Creek Heliport,heliport,39.576412,-79.372047,2628.0
09ME,,Perrotti Skyranch Airfield,small_airport,43.34080123901367,-70.85469818115234,260.0
09MI,,Michigan National Guard Headquarters Heliport,heliport,42.708099365234375,-84.56079864501953,842.0
09MO,,Hogue Farm Airport,small_airport,37.37839889526367,-93.36329650878906,1210.0
09MT,,Paint Creek Ranch Airport,small_airport,45.909346,-113.763183,5060.0
09N,,Airhaven Airport,small_airport,41.83259963989258,-73.8759994506836,450.0
09NC,,William Irving Lewis Airport,small_airport,35.32929992675781,-79.02999877929688,310.0
09NE,,Summer Hill Farm Airport,small_airport,41.33330154418945,-96.193603515625,1250.0
09NJ,,Stonebridge Farm Helistop,heliport,40.65370178222656,-74.6865005493164,100.0
09NR,,Dakota Air Ranch Airport,small_airport,35.650122,-79.650311,561.0
09NV,,West Henderson Hospital Heliport,heliport,35.979689,-115.150183,2374.0
09NY,,Spring Lake Fire Department Heliport,heliport,41.92890167236328,-74.04889678955078,254.0
09OH,,Miami Valley Hospital North Heliport,heliport,39.854128,-84.270615,815.0
09OK,,Ragtime Aerodrome,small_airport,36.35449981689453,-95.86389923095705,700.0
09OR,,Mid-Columbia Medical Center Heliport,heliport,45.587235,-121.163827,487.0
09PA,,Eagle Field,small_airport,40.82699966430664,-77.98809814453125,1780.0
09PN,,Hundley Residence Heliport,heliport,40.5620002746582,-75.1427001953125,480.0
09S,,Sullivan Lake State Airport,small_airport,48.84090042114258,-117.28399658203124,2614.0
09TA,,Lazy G Bar Ranch Airport,small_airport,33.280768,-97.496703,923.0
09TE,,Running M Ranch Airport,small_airport,32.262923,-97.863764,787.0
09TN,,Univ of Tennessee Medical Center Heliport,heliport,35.94169998168945,-83.94400024414062,924.0
09TS,,Pitcock Rosillos Mountain Ranch Airport,small_airport,29.48240089416504,-103.16500091552734,3100.0
09TX,,Smokey Mountain Ranch Airport,small_airport,30.737626,-102.02332,2522.0
09VA,,Alum Ridge STOLport,small_airport,36.97650146484375,-80.493896484375,2375.0
09VG,,Augusta Medical Center Heliport,heliport,38.09080123901367,-78.98500061035156,1390.0
09W,,South Capitol Street Heliport,heliport,38.868612,-77.008367,10.0
09WA,,Holy Family Hospital Heliport,heliport,47.71039962768555,-117.40699768066406,2081.0
09WI,,Parkway Farm Strip,small_airport,44.00360107421875,-91.30760192871094,705.0
09XS,,Baptist Medical Center Heliport,heliport,29.433000564575195,-98.49220275878906,710.0
09Y,,Wipline Seaplane Base,seaplane_base,44.81660079956055,-93.0155029296875,687.0
0AA0,,Tutka Bay Lodge Heliport,heliport,59.474164,-151.483377,16.0
0AA2,,Danish Daughter Farm Heliport,heliport,59.677424,-151.613009,1210.0
0AA6,,Big Salmon Heliport,heliport,59.403055,-136.013611,292.0
0AA7,,Kalifornsky Meadows Airport,small_airport,60.491537,-151.235253,65.0
0AK0,,Scotts Airport,small_airport,64.39214,-146.861823,800.0
0AK1,,Anderson Lake Airport,small_airport,61.616966,-149.320893,463.0
0AK2,,Yentna Bend Strip,small_airport,61.725556,-150.678611,81.0
0AK3,,Parker Lake Airport,small_airport,62.0359001159668,-150.49400329589844,250.0
0AK5,,Young Creek Airport,small_airport,61.355352,-142.731832,1580.0
0AK6,,Victory Airport,small_airport,61.80108,-147.945156,1800.0
0AK7,,Bradley Lake Hydroelectric Project Airstrip,small_airport,59.776005,-150.963285,18.0
0AK9,,Falcon Lake Strip,small_airport,61.33259963989258,-150.0590057373047,110.0
0AL0,,Huntsville Field,heliport,34.68840026855469,-86.58889770507812,619.0
0AL1,,Resort Airport,small_airport,30.44389915466309,-87.65689849853516,97.0
0AL2,,Clay County Hospital Heliport,heliport,33.275001525878906,-85.83329772949219,1040.0
0AL3,,Hospital Pad Heliport,heliport,31.430599212646484,-86.94029998779297,295.0
0AL4,,Dekalb Regional Medical Center Heliport,heliport,34.442141,-85.755793,870.0
0AL5,,Flomaton Airport,small_airport,31.03219985961914,-87.25279998779297,247.0
0AL6,,D.W. Mcmillian Memorial Hospital Heliport,heliport,31.127199172973636,-87.07330322265625,155.0
0AL7,,Gadsden Regl Medical Center Heliport,heliport,34.00830078125,-85.96530151367188,621.0
0AL8,,Brookwood Medical Center Heliport,heliport,33.46390151977539,-86.77310180664062,763.0
0AL9,,Wilson Creek Airport,small_airport,34.850546,-87.633513,590.0
